tconst,primaryTitle,titleType,genres,averageRating,numVotes,country,rt_rating,mc_rating
tt0385726,Glory Road,movie,"Biography,Drama,Sport",7.2,44796.0,USA,,58
tt0424880,Candy,movie,"Drama,Romance",7.2,44822.0,Australia,47,57
tt0892255,Che: Part One,movie,"Biography,Drama,History",7.2,45497.0,"France, Spain, Mexico",68,
tt0091209,The Hitcher,movie,"Action,Thriller",7.2,45850.0,USA,62,32
tt0416044,Mongol: The Rise of Genghis Khan,movie,"Action,Biography,Drama",7.2,45869.0,"Russia, Germany, Kazakhstan, China",87,74
tt4190530,Anthropoid,movie,"Action,Biography,Drama",7.2,46425.0,"Czech Republic, UK, USA, France",66,59
tt0331811,11:14,movie,"Comedy,Crime,Drama",7.2,46789.0,"USA, Canada",92,65
tt0119256,Hard Eight,movie,"Crime,Drama",7.2,47552.0,USA,81,78
tt0091149,The Great Mouse Detective,movie,"Adventure,Animation,Family",7.2,47632.0,USA,80,73
tt1613750,Kon-Tiki,movie,"Adventure,Biography,Drama",7.2,47854.0,"UK, Norway, Denmark, Germany, Sweden",81,62
tt0096764,The Adventures of Baron Munchausen,movie,"Adventure,Comedy,Fantasy",7.2,52376.0,"UK, West Germany",91,69
tt0098724,"Sex, Lies, and Videotape",movie,Drama,7.2,53073.0,USA,96,86
tt0347618,The Cat Returns,movie,"Adventure,Animation,Comedy",7.2,53110.0,Japan,88,70
tt0069995,Don't Look Now,movie,"Drama,Horror,Mystery",7.2,53438.0,"UK, Italy",94,95
tt2614684,'71,movie,"Action,Crime,Drama",7.2,54237.0,UK,96,83
tt0787524,The Man Who Knew Infinity,movie,"Biography,Drama",7.2,54654.0,"UK, USA, Singapore, Hong Kong, United Arab Emirates",63,56
tt0079367,The Jerk,movie,Comedy,7.2,55725.0,USA,83,61
tt3892172,Leave No Trace,movie,"Adventure,Drama",7.2,55851.0,"USA, Canada",100,88
tt0385700,Final Fantasy VII: Advent Children,movie,"Action,Adventure,Animation",7.2,55930.0,Japan,50,
tt6472976,Five Feet Apart,movie,"Drama,Romance",7.2,56140.0,USA,53,53
tt0105265,A River Runs Through It,movie,Drama,7.2,56485.0,USA,80,68
tt0106387,Benny & Joon,movie,"Comedy,Drama,Romance",7.2,56717.0,USA,76,57
tt0106226,The Age of Innocence,movie,"Drama,Romance",7.2,57117.0,USA,85,90
tt0082158,Chariots of Fire,movie,"Biography,Drama,Sport",7.2,57861.0,UK,83,78
tt0070355,Magnum Force,movie,"Action,Crime,Mystery",7.2,59363.0,USA,70,58
tt0365376,A Tale of Two Sisters,movie,"Drama,Horror,Mystery",7.2,59992.0,South Korea,85,65
tt4995790,The Square,movie,"Comedy,Drama",7.2,60065.0,"Sweden, Germany, France, Denmark, USA",85,73
tt0089885,Re-Animator,movie,"Comedy,Horror,Sci-Fi",7.2,61073.0,USA,94,73
tt0390022,Friday Night Lights,movie,"Action,Drama,Sport",7.2,61487.0,"Germany, USA",82,70
tt0480669,Timecrimes,movie,"Mystery,Sci-Fi,Thriller",7.2,61776.0,Spain,89,68
tt5657856,Brawl in Cell Block 99,movie,"Action,Crime,Drama",7.2,63147.0,USA,91,79
tt0088286,Top Secret!,movie,"Comedy,Crime,Music",7.2,63984.0,"UK, USA",76,68
tt0083791,The Dark Crystal,movie,"Adventure,Family,Fantasy",7.2,64564.0,"USA, UK",79,66
tt0097815,Major League,movie,"Comedy,Sport",7.2,65936.0,USA,83,62
tt0113409,In the Mouth of Madness,movie,"Drama,Fantasy,Horror",7.2,66044.0,USA,58,53
tt0085407,The Dead Zone,movie,"Drama,Horror,Sci-Fi",7.2,66976.0,USA,90,69
tt0178868,Ringu,movie,"Horror,Mystery",7.2,67351.0,Japan,97,
tt5093026,Papillon,movie,"Adventure,Biography,Crime",7.2,67644.0,"Czech Republic, Spain",52,51
tt1186830,Agora,movie,"Adventure,Biography,Drama",7.2,68163.0,"Spain, Malta, Bulgaria",54,55
tt1912398,God Bless America,movie,"Comedy,Crime,Drama",7.2,69085.0,USA,66,56
tt0114558,Strange Days,movie,"Action,Crime,Drama",7.2,69817.0,USA,65,66
tt0119978,The Rainmaker,movie,"Crime,Drama,Thriller",7.2,70042.0,"USA, Germany",83,72
tt0139239,Go,movie,"Comedy,Crime",7.2,70190.0,USA,91,72
tt0091474,Manhunter,movie,"Crime,Mystery,Thriller",7.2,70577.0,USA,93,75
tt0401711,"Paris, je t'aime",movie,"Comedy,Drama,Romance",7.2,71755.0,"France, Liechtenstein, Switzerland, Germany, USA",86,66
tt0166813,Spirit: Stallion of the Cimarron,movie,"Adventure,Animation,Drama",7.2,71849.0,USA,69,52
tt0368909,Ong-Bak: The Thai Warrior,movie,"Action,Crime,Thriller",7.2,73186.0,Thailand,85,69
tt0102975,Star Trek VI: The Undiscovered Country,movie,"Action,Adventure,Sci-Fi",7.2,73488.0,USA,82,65
tt0089755,Out of Africa,movie,"Biography,Drama,Romance",7.2,76792.0,"USA, UK",61,69
tt0235198,Audition,movie,"Drama,Horror,Mystery",7.2,77691.0,Japan,83,69
tt5478478,Hostiles,movie,"Drama,Western",7.2,78881.0,USA,70,65
tt0110074,The Hudsucker Proxy,movie,"Comedy,Drama,Fantasy",7.2,79374.0,"UK, Germany, USA",59,53
tt0117802,Swingers,movie,"Comedy,Drama",7.2,79937.0,USA,87,71
tt0264616,Frailty,movie,"Crime,Drama,Thriller",7.2,81271.0,"USA, Germany, Italy",75,64
tt3850214,Dope,movie,"Adventure,Comedy,Crime",7.2,83074.0,USA,88,72
tt0280707,Gosford Park,movie,"Comedy,Drama,Mystery",7.2,84385.0,"USA, UK, Italy",87,90
tt0137363,Arlington Road,movie,"Action,Crime,Drama",7.2,84515.0,USA,63,65
tt0468489,Half Nelson,movie,Drama,7.2,86002.0,USA,91,85
tt1289406,Harry Brown,movie,"Action,Crime,Drama",7.2,86180.0,UK,63,55
tt2205697,Stuck in Love.,movie,"Comedy,Drama,Romance",7.2,86234.0,USA,58,49
tt1263670,Crazy Heart,movie,"Drama,Music,Romance",7.2,87152.0,USA,90,83
tt1322269,August: Osage County,movie,"Comedy,Drama",7.2,87815.0,USA,67,58
tt0086541,Videodrome,movie,"Horror,Sci-Fi,Thriller",7.2,88611.0,Canada,79,60
tt0101761,The Doors,movie,"Biography,Drama,Music",7.2,88758.0,"USA, France",57,62
tt0363589,Elephant,movie,"Crime,Drama,Thriller",7.2,88959.0,USA,73,70
tt0100935,Wild at Heart,movie,"Comedy,Crime,Drama",7.2,89462.0,USA,68,52
tt1379182,Dogtooth,movie,"Drama,Thriller",7.2,90164.0,Greece,93,73
tt1532503,Beginners,movie,"Comedy,Drama,Romance",7.2,90226.0,USA,85,81
tt1216487,The Girl Who Played with Fire,movie,"Action,Crime,Drama",7.2,93551.0,"Sweden, Denmark, Germany",70,66
tt0057546,The Sword in the Stone,movie,"Adventure,Animation,Comedy",7.2,93898.0,USA,66,61
tt0126886,Election,movie,"Comedy,Drama,Romance",7.2,94377.0,USA,92,83
tt0097493,Heathers,movie,"Comedy,Crime",7.2,96873.0,USA,93,72
tt1839492,Ruby Sparks,movie,"Comedy,Drama,Fantasy",7.2,98583.0,USA,79,67
tt2170593,St. Vincent,movie,"Comedy,Drama",7.2,98958.0,USA,77,64
tt0107206,In the Line of Fire,movie,"Action,Crime,Drama",7.2,99165.0,USA,96,74
tt0083929,Fast Times at Ridgemont High,movie,"Comedy,Drama",7.2,100668.0,USA,78,61
tt0412019,Broken Flowers,movie,"Comedy,Drama,Mystery",7.2,101038.0,"France, USA",87,79
tt0096969,Born on the Fourth of July,movie,"Biography,Drama,War",7.2,102654.0,USA,86,75
tt0119164,The Full Monty,movie,"Comedy,Drama",7.2,103167.0,"UK, USA",96,75
tt2671706,Fences,movie,Drama,7.2,103689.0,"USA, Canada",92,79
tt0393109,Brick,movie,"Action,Crime,Drama",7.2,104092.0,USA,80,72
tt0070379,Mean Streets,movie,"Crime,Drama,Thriller",7.2,105321.0,USA,95,96
tt0490215,Silence,movie,"Drama,History",7.2,106706.0,"USA, UK, Taiwan, Japan, Mexico, Italy",83,79
tt1489887,Booksmart,movie,Comedy,7.2,108013.0,USA,96,84
tt0133240,Treasure Planet,movie,"Adventure,Animation,Family",7.2,110547.0,USA,69,60
tt1327773,Lee Daniels' The Butler,movie,"Biography,Drama",7.2,112225.0,USA,72,65
tt0203019,Men of Honor,movie,"Biography,Drama",7.2,112943.0,USA,42,56
tt0309987,The Dreamers,movie,"Drama,Romance",7.2,116867.0,"UK, France, Italy, USA",60,62
tt0223897,Pay It Forward,movie,Drama,7.2,116912.0,USA,39,40
tt0118617,Anastasia,movie,"Adventure,Animation,Drama",7.2,117795.0,USA,86,61
tt2866360,Coherence,movie,"Drama,Mystery,Sci-Fi",7.2,119119.0,"USA, UK",88,65
tt2763304,T2 Trainspotting,movie,Drama,7.2,119466.0,UK,81,67
tt0293508,The Phantom of the Opera,movie,"Drama,Musical,Romance",7.2,119663.0,UK,33,40
tt1692486,Carnage,movie,"Comedy,Drama",7.2,124049.0,"France, Germany, Poland, Spain, USA",70,61
tt0033563,Dumbo,movie,"Adventure,Animation,Drama",7.2,126370.0,USA,98,96
tt1638002,"Love, Rosie",movie,"Comedy,Romance",7.2,131254.0,"Germany, UK",32,44
tt6266538,Vice,movie,"Biography,Comedy,Drama",7.2,134555.0,USA,65,61
tt0082340,Escape from New York,movie,"Action,Adventure,Sci-Fi",7.2,135409.0,USA,85,76
tt0118842,Chasing Amy,movie,"Comedy,Drama,Romance",7.2,135567.0,USA,86,71
tt0277434,We Were Soldiers,movie,"Action,Drama,History",7.2,136056.0,"USA, Germany, France",64,65
tt4276820,The Founder,movie,"Biography,Drama",7.2,139190.0,"USA, Greece",80,66
tt1399683,Winter's Bone,movie,"Drama,Mystery",7.2,139824.0,USA,94,90
tt0053285,Sleeping Beauty,movie,"Animation,Family,Fantasy",7.2,142563.0,USA,89,85
tt1034303,Defiance,movie,"Action,Drama,History",7.2,143601.0,USA,59,58
tt6294822,The Post,movie,Drama,7.2,144361.0,"USA, UK",88,83
tt0159365,Cold Mountain,movie,"Adventure,Drama,History",7.2,144582.0,"USA, Italy, Romania",70,73
tt0159097,The Virgin Suicides,movie,"Drama,Romance",7.2,149729.0,"USA, Canada",78,76
tt0398808,Bridge to Terabithia,movie,"Drama,Family,Fantasy",7.2,149930.0,USA,85,74
tt1809398,Unbroken,movie,"Action,Biography,Drama",7.2,158781.0,USA,51,59
tt0055928,Dr. No,movie,"Action,Adventure,Thriller",7.2,159061.0,UK,95,78
tt1139328,The Ghost Writer,movie,"Crime,Drama,Mystery",7.2,160404.0,"France, Germany, UK",84,77
tt0465538,Michael Clayton,movie,"Crime,Drama,Mystery",7.2,161070.0,USA,91,82
tt2080374,Steve Jobs,movie,"Biography,Drama",7.2,163278.0,"UK, USA",85,82
tt1560747,The Master,movie,Drama,7.2,164520.0,USA,84,86
tt1655441,The Age of Adaline,movie,"Drama,Fantasy,Romance",7.2,164832.0,"USA, Canada",55,51
tt0372588,Team America: World Police,movie,"Action,Comedy",7.2,164990.0,"USA, Germany",77,64
tt0097733,Lethal Weapon 2,movie,"Action,Crime,Thriller",7.2,169084.0,USA,82,70
tt3532216,American Made,movie,"Action,Comedy,Crime",7.2,169627.0,"USA, Japan, Colombia",85,65
tt1527186,Melancholia,movie,"Drama,Sci-Fi",7.2,175235.0,"Denmark, Sweden, France, Germany",80,80
tt0200465,The Bank Job,movie,"Crime,Drama,Thriller",7.2,178034.0,"UK, USA, Australia",80,69
tt0112851,Desperado,movie,"Action,Crime,Thriller",7.2,179498.0,"USA, Mexico",67,55
tt0241303,Chocolat,movie,"Drama,Romance",7.2,184932.0,"UK, USA",62,64
tt0838221,The Darjeeling Limited,movie,"Adventure,Comedy,Drama",7.2,190184.0,USA,69,67
tt1723811,Shame,movie,Drama,7.2,190325.0,"UK, Canada, USA",79,72
tt0488120,Fracture,movie,"Crime,Drama,Thriller",7.2,195786.0,"USA, Germany",72,68
tt0481499,The Croods,movie,"Adventure,Animation,Comedy",7.2,203435.0,USA,72,55
tt0376541,Closer,movie,"Drama,Romance",7.2,210708.0,"USA, UK",68,65
tt0435625,The Descent,movie,"Adventure,Horror,Thriller",7.2,213644.0,UK,86,71
tt0123755,Cube,movie,"Drama,Horror,Mystery",7.2,222287.0,Canada,64,61
tt0299658,Chicago,movie,"Comedy,Crime,Musical",7.2,223107.0,"USA, Germany, Canada, UK",86,81
tt0335345,The Passion of the Christ,movie,Drama,7.2,223498.0,USA,49,47
tt0119643,Meet Joe Black,movie,"Drama,Fantasy,Romance",7.2,228408.0,USA,44,43
tt0898367,The Road,movie,Drama,7.2,231306.0,USA,73,64
tt0414993,The Fountain,movie,"Drama,Mystery,Romance",7.2,234537.0,"Canada, USA",52,51
tt3464902,The Lobster,movie,"Comedy,Drama,Romance",7.2,237629.0,"Ireland, UK, Greece, France, Netherlands, USA",87,82
tt0448134,Sunshine,movie,"Sci-Fi,Thriller",7.2,242517.0,"UK, USA",76,64
tt0111503,True Lies,movie,"Action,Comedy,Thriller",7.2,248760.0,USA,69,63
tt0113189,GoldenEye,movie,"Action,Adventure,Thriller",7.2,249057.0,"UK, USA",80,65
tt1931533,Seven Psychopaths,movie,"Comedy,Crime",7.2,249688.0,"UK, USA",83,66
tt1192628,Rango,movie,"Action,Adventure,Animation",7.2,250463.0,USA,88,75
tt0077631,Grease,movie,"Musical,Romance",7.2,255391.0,USA,76,70
tt0289765,Red Dragon,movie,"Crime,Drama,Thriller",7.2,263413.0,"Germany, USA",68,60
tt0187393,The Patriot,movie,"Action,Drama,History",7.2,264024.0,"USA, Germany",62,63
tt1302011,Kung Fu Panda 2,movie,"Action,Adventure,Animation",7.2,267688.0,USA,80,67
tt0320661,Kingdom of Heaven,movie,"Action,Adventure,Drama",7.2,277065.0,"UK, Germany, Spain, Morocco, USA, Italy, France",39,63
tt0120623,A Bug's Life,movie,"Adventure,Animation,Comedy",7.2,279201.0,USA,92,77
tt0120201,Starship Troopers,movie,"Action,Adventure,Sci-Fi",7.2,281269.0,USA,66,51
tt0278504,Insomnia,movie,"Drama,Mystery,Thriller",7.2,285715.0,"USA, UK",92,78
tt0212720,A.I. Artificial Intelligence,movie,"Drama,Sci-Fi",7.2,299473.0,"USA, UK",75,65
tt0116367,From Dusk Till Dawn,movie,"Action,Crime,Horror",7.2,300411.0,"USA, Mexico",61,48
tt1179933,10 Cloverfield Lane,movie,"Action,Drama,Horror",7.2,307821.0,USA,90,76
tt0822854,Shooter,movie,"Action,Drama,Thriller",7.2,322550.0,USA,48,53
tt1453405,Monsters University,movie,"Adventure,Animation,Comedy",7.2,339826.0,USA,80,65
tt0357413,Anchorman: The Legend of Ron Burgundy,movie,Comedy,7.2,341931.0,USA,67,63
tt0111257,Speed,movie,"Action,Adventure,Thriller",7.2,346557.0,USA,94,78
tt0455944,The Equalizer,movie,"Action,Crime,Thriller",7.2,352803.0,USA,60,57
tt0119094,Face/Off,movie,"Action,Crime,Sci-Fi",7.2,362139.0,USA,92,82
tt0360717,King Kong,movie,"Action,Adventure,Drama",7.2,408862.0,"New Zealand, USA, Germany",84,81
tt0298148,Shrek 2,movie,"Adventure,Animation,Comedy",7.2,439158.0,USA,89,75
tt1800241,American Hustle,movie,"Crime,Drama",7.2,464018.0,"USA, China",92,90
tt1343092,The Great Gatsby,movie,"Drama,Romance",7.2,507757.0,"Australia, USA",48,55
tt1232829,21 Jump Street,movie,"Action,Comedy,Crime",7.2,531107.0,USA,85,69
tt0234215,The Matrix Reloaded,movie,"Action,Sci-Fi",7.2,547490.0,USA,74,62
tt1670345,Now You See Me,movie,"Crime,Mystery,Thriller",7.2,624807.0,"USA, France",51,50
tt0480249,I Am Legend,movie,"Action,Adventure,Drama",7.2,718061.0,USA,68,65
tt1392170,The Hunger Games,movie,"Action,Adventure,Sci-Fi",7.2,877646.0,USA,84,68
tt0009968,Broken Blossoms,movie,"Drama,Romance",7.3,10026.0,USA,95,
tt0150915,Hilary and Jackie,movie,"Biography,Drama,Music",7.3,10103.0,UK,88,78
tt0029284,My Favorite Wife,movie,"Comedy,Romance",7.3,10107.0,USA,85,
tt0141974,The War Zone,movie,"Drama,Thriller",7.3,10135.0,"Italy, UK",84,68
tt0165623,Angst,movie,"Drama,Horror,Thriller",7.3,10146.0,Austria,100,
tt0073092,Hard Times,movie,"Crime,Drama,Sport",7.3,10172.0,USA,92,69
tt4370784,The Innocents,movie,"Drama,History",7.3,10351.0,"France, Poland",95,78
tt0048342,The Man from Laramie,movie,Western,7.3,10403.0,USA,100,
tt0337721,The Snow Walker,movie,Drama,7.3,10431.0,Canada,86,
tt1417075,In Darkness,movie,"Drama,War",7.3,10452.0,"Poland, Germany, Canada",88,74
tt0077288,La Cage aux Folles,movie,Comedy,7.3,10475.0,"France, Italy",95,61
tt0485241,"Don't Worry, I'm Fine",movie,Drama,7.3,10512.0,France,,
tt0783532,Gangster's Paradise: Jerusalema,movie,"Action,Crime,Drama",7.3,10565.0,South Africa,77,53
tt0088015,Ronia: The Robber's Daughter,movie,"Adventure,Drama,Family",7.3,10790.0,"Sweden, Norway",,
tt0037415,The Uninvited,movie,"Fantasy,Horror,Mystery",7.3,10804.0,USA,95,
tt0120070,Savior,movie,"Drama,War",7.3,10812.0,USA,56,
tt0044953,The Naked Spur,movie,"Drama,Thriller,Western",7.3,10819.0,USA,100,
tt0045296,Viva Zapata!,movie,"Biography,Drama,History",7.3,11013.0,USA,61,
tt3233418,Spare Parts,movie,"Biography,Drama,History",7.3,11020.0,"USA, Mexico",56,50
tt0040613,Mr. Blandings Builds His Dream House,movie,"Comedy,Romance",7.3,11030.0,USA,84,
tt0329388,Monsieur Ibrahim,movie,"Comedy,Drama",7.3,11040.0,France,85,69
tt0352343,Facing Windows,movie,"Drama,Romance",7.3,11040.0,"Italy, Turkey, Portugal, UK",63,55
tt0410369,Where's Firuze?,movie,"Comedy,Drama,Music",7.3,11053.0,Turkey,,
tt0052151,Run Silent Run Deep,movie,"Action,Drama,War",7.3,11103.0,USA,100,62
tt0053270,Shadows,movie,"Drama,Romance",7.3,11123.0,USA,100,86
tt0045943,Julius Caesar,movie,"Biography,Drama,History",7.3,11139.0,USA,95,
tt0258760,Lammbock,movie,"Comedy,Crime",7.3,11150.0,Germany,,
tt0079638,Norma Rae,movie,Drama,7.3,11187.0,USA,90,61
tt0017075,The Lodger: A Story of the London Fog,movie,"Crime,Drama,Mystery",7.3,11291.0,UK,96,
tt0042369,D.O.A.,movie,"Drama,Film-Noir,Mystery",7.3,11527.0,USA,88,
tt0367188,Modigliani,movie,"Biography,Drama",7.3,11532.0,"UK, Germany, Romania, France, Italy",4,25
tt0031398,Gunga Din,movie,"Adventure,Comedy,War",7.3,11590.0,USA,92,
tt0255067,Common Wealth,movie,"Comedy,Crime,Mystery",7.3,11677.0,Spain,,
tt1784575,The Parade,movie,"Comedy,Drama",7.3,11779.0,"Serbia, Slovenia, Croatia, France, Republic of North Macedonia, UK",,
tt2304426,The Selfish Giant,movie,Drama,7.3,11988.0,UK,98,83
tt2465578,Human Capital,movie,"Crime,Drama",7.3,12287.0,"Italy, France",81,63
tt3754940,Truman,movie,"Comedy,Drama",7.3,12584.0,"Spain, Argentina",99,81
tt3825638,Labyrinth of Lies,movie,"Drama,History",7.3,12756.0,Germany,82,62
tt0119670,The Mighty,movie,"Comedy,Drama",7.3,12865.0,USA,75,
tt0050798,Old Yeller,movie,"Adventure,Drama,Family",7.3,12904.0,USA,100,84
tt0077362,Coming Home,movie,"Drama,Romance,War",7.3,13163.0,USA,85,61
tt0093209,Hope and Glory,movie,"Comedy,Drama,Romance",7.3,13188.0,"UK, USA",96,86
tt4936450,Graduation,movie,"Crime,Drama",7.3,13201.0,"Romania, France, Belgium",95,84
tt0096219,Talk Radio,movie,"Drama,Thriller",7.3,13309.0,"USA, Canada",81,66
tt0071524,The Front Page,movie,"Comedy,Drama,Romance",7.3,13326.0,USA,59,62
tt0021577,L'Age d'Or,movie,"Comedy,Drama",7.3,13506.0,France,90,
tt0094663,Another Woman,movie,Drama,7.3,13630.0,USA,59,
tt0053143,Operation Petticoat,movie,"Comedy,Romance,War",7.3,13796.0,USA,81,
tt0060424,The Fortune Cookie,movie,"Comedy,Romance",7.3,13802.0,USA,96,63
tt3296658,Rams,movie,Drama,7.3,13832.0,"Iceland, Denmark, Norway, Poland",95,82
tt7160070,Along With the Gods: The Two Worlds,movie,"Action,Drama,Fantasy",7.3,13852.0,South Korea,67,
tt0119375,Insomnia,movie,"Crime,Mystery,Thriller",7.3,13888.0,Norway,95,
tt1925421,Elena,movie,"Crime,Drama,Thriller",7.3,13915.0,Russia,94,87
tt1441940,Broken,movie,"Drama,Romance",7.3,13945.0,UK,63,53
tt1661420,Polisse,movie,"Crime,Drama",7.3,14005.0,France,87,74
tt1646959,Kim Bok-nam salinsageonui jeonmal,movie,"Drama,Horror,Thriller",7.3,14316.0,South Korea,88,
tt4359416,Taxi,movie,"Comedy,Drama",7.3,14590.0,Iran,96,91
tt4807408,The Best of Enemies,movie,"Biography,Drama,History",7.3,14680.0,USA,52,49
tt0425379,Pusher III,movie,"Crime,Drama,Thriller",7.3,15131.0,Denmark,93,72
tt0089424,Kiss of the Spider Woman,movie,Drama,7.3,15165.0,"Brazil, USA",88,80
tt0068154,Trinity Is Still My Name,movie,"Comedy,Western",7.3,15258.0,Italy,,
tt0274117,Read My Lips,movie,"Crime,Drama,Romance",7.3,15302.0,France,97,82
tt0060862,The Professionals,movie,"Action,Adventure,Western",7.3,15395.0,USA,89,75
tt0039416,Gentleman's Agreement,movie,"Drama,Romance",7.3,15758.0,USA,76,
tt0110631,Nattevagten,movie,Thriller,7.3,15838.0,Denmark,60,
tt0091538,Mona Lisa,movie,"Crime,Drama,Romance",7.3,15961.0,UK,97,85
tt2179121,What's in a Name?,movie,"Comedy,Drama",7.3,15972.0,"France, Belgium",71,66
tt5990474,Columbus,movie,Drama,7.3,16052.0,USA,97,89
tt0059037,The Cincinnati Kid,movie,Drama,7.3,16087.0,USA,86,67
tt0080009,Tess,movie,"Drama,Romance",7.3,16158.0,"UK, France",81,82
tt0080388,Atlantic City,movie,"Crime,Drama,Romance",7.3,16214.0,"France, Canada",100,85
tt5805752,Brigsby Bear,movie,"Comedy,Drama",7.3,16291.0,"USA, China",82,67
tt5912454,Blue Jay,movie,"Drama,Romance",7.3,16324.0,USA,91,69
tt0054443,Village of the Damned,movie,"Horror,Sci-Fi",7.3,16425.0,UK,93,77
tt0070643,Scarecrow,movie,Drama,7.3,16596.0,USA,78,72
tt0085933,Merry Christmas Mr. Lawrence,movie,"Drama,War",7.3,16667.0,"UK, New Zealand, Japan",82,53
tt0041866,She Wore a Yellow Ribbon,movie,Western,7.3,16893.0,USA,92,87
tt1023490,Il Divo,movie,"Biography,Drama",7.3,16941.0,"Italy, France",92,81
tt0808185,The Bothersome Man,movie,"Comedy,Drama,Fantasy",7.3,16980.0,"Norway, Iceland",75,
tt4015500,The Tale,movie,"Biography,Drama,Mystery",7.3,16988.0,"USA, Germany",99,90
tt0399095,Trade,movie,"Crime,Drama,Thriller",7.3,17186.0,"Germany, USA, Mexico",33,42
tt4353250,The Last Black Man in San Francisco,movie,Drama,7.3,17270.0,USA,92,83
tt0369060,Infernal Affairs II,movie,"Action,Crime,Drama",7.3,17591.0,"Hong Kong, Singapore, China",75,
tt1705786,Chinese Take-Out,movie,"Comedy,Drama",7.3,18033.0,"Argentina, Spain",86,
tt0103285,Once Upon a Time in China,movie,"Action,Adventure,History",7.3,18094.0,Hong Kong,88,
tt2764784,Phoenix,movie,"Drama,History,Music",7.3,18097.0,"Germany, Poland",98,89
tt0087892,A Passage to India,movie,"Adventure,Drama,History",7.3,18202.0,"UK, USA",77,78
tt0108101,Shadowlands,movie,"Biography,Drama,Romance",7.3,18221.0,UK,97,
tt0117128,Mystery Science Theater 3000: The Movie,movie,"Comedy,Drama,Fantasy",7.3,18233.0,USA,80,65
tt0079766,Quadrophenia,movie,"Drama,Music",7.3,18320.0,UK,100,79
tt0482629,The Ultimate Gift,movie,"Drama,Family,Romance",7.3,18552.0,USA,33,49
tt0070518,Pat Garrett & Billy the Kid,movie,"Biography,Drama,Western",7.3,18953.0,"USA, Mexico",57,53
tt0259393,Lantana,movie,"Drama,Mystery,Romance",7.3,19154.0,"Australia, Germany",90,84
tt0115678,Big Night,movie,"Drama,Romance",7.3,19191.0,USA,96,80
tt0077742,Interiors,movie,Drama,7.3,19246.0,USA,81,67
tt0875113,99 francs,movie,"Comedy,Drama",7.3,19333.0,France,,
tt0049513,Moby Dick,movie,"Adventure,Drama",7.3,19366.0,UK,83,
tt0411270,The Beat That My Heart Skipped,movie,"Crime,Drama,Music",7.3,19396.0,France,86,75
tt0094027,Stand and Deliver,movie,"Biography,Drama",7.3,19518.0,USA,90,77
tt0208990,The Son's Room,movie,Drama,7.3,19615.0,"Italy, France",85,73
tt0388139,It's All Gone Pete Tong,movie,"Biography,Comedy,Drama",7.3,19791.0,"UK, Canada",76,56
tt0099558,Operation Condor,movie,"Action,Adventure,Comedy",7.3,19838.0,Hong Kong,72,
tt0108551,What's Love Got to Do with It,movie,"Biography,Drama,Music",7.3,20023.0,USA,96,76
tt0062138,Point Blank,movie,"Crime,Drama,Thriller",7.3,20092.0,USA,92,86
tt0045897,I Confess,movie,"Crime,Drama,Thriller",7.3,20301.0,"USA, Canada",81,68
tt1230385,The Yellow Sea,movie,"Action,Crime,Drama",7.3,20303.0,"South Korea, USA, Hong Kong",88,70
tt0469903,The Express,movie,"Biography,Drama,Sport",7.3,20897.0,"USA, Germany",62,58
tt1233381,Three Monkeys,movie,Drama,7.3,21205.0,"Turkey, France, Italy",77,73
tt0342492,The Green Butchers,movie,"Comedy,Drama",7.3,21377.0,Denmark,63,54
tt0145653,Angela's Ashes,movie,"Biography,Drama",7.3,21434.0,"USA, Ireland",52,54
tt3819668,"Dragon Ball Z: Resurrection ""F""",movie,"Action,Adventure,Animation",7.3,21603.0,Japan,83,
tt0082484,Quest for Fire,movie,"Adventure,Drama,History",7.3,21719.0,"Canada, France",86,79
tt0034587,Cat People,movie,"Fantasy,Horror,Thriller",7.3,21725.0,USA,91,
tt0104756,Lorenzo's Oil,movie,"Biography,Drama",7.3,21803.0,USA,92,80
tt0093223,House of Games,movie,"Crime,Thriller",7.3,21832.0,USA,97,78
tt0074174,The Bad News Bears,movie,"Comedy,Drama,Family",7.3,21952.0,USA,97,84
tt0082979,Reds,movie,"Biography,Drama,History",7.3,22106.0,USA,90,76
tt0081554,Stardust Memories,movie,"Comedy,Drama",7.3,22149.0,USA,67,
tt0086969,Birdy,movie,"Drama,War",7.3,22565.0,USA,83,71
tt0926762,Loft,movie,"Crime,Drama,Mystery",7.3,22800.0,Belgium,,
tt0071115,Alice Doesn't Live Here Anymore,movie,"Drama,Romance",7.3,22802.0,USA,88,78
tt5301662,Marshall,movie,"Biography,Crime,Drama",7.3,23123.0,"USA, China, Hong Kong",81,66
tt0342735,Manderlay,movie,Drama,7.3,23270.0,"Denmark, Sweden, Netherlands, France, Germany, UK, Italy, USA",50,46
tt1020773,Certified Copy,movie,"Drama,Romance",7.3,23321.0,"France, Italy, Belgium, Iran",89,82
tt0051554,Horror of Dracula,movie,"Drama,Horror",7.3,24016.0,UK,90,67
tt0109579,Death and the Maiden,movie,"Drama,Mystery,Thriller",7.3,24052.0,"UK, France",82,72
tt1423894,Barney's Version,movie,"Comedy,Drama",7.3,24647.0,"Italy, Canada",77,67
tt6285944,The Banker,movie,"Biography,Drama",7.3,24720.0,USA,78,59
tt0092695,The Brave Little Toaster,movie,"Adventure,Animation,Family",7.3,24889.0,"USA, Taiwan, Japan, China, Canada",77,
